TagID,DateTime,lc,Y2,X2,Date,Year,ID,DeployID,DeployY,DeployX,Species,Age,Deploydatetime,Retrievedatetime,Lon,Lat
229275,2022-02-10T14:42:30Z,B,-7.261,72.476,2022-02-10,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.476,-7.261
229275,2022-02-10T15:00:42Z,3,-7.249,72.448,2022-02-10,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.448,-7.249
229275,2022-02-10T15:15:24Z,3,-7.25,72.452,2022-02-10,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.452,-7.25
229275,2022-02-10T16:03:10Z,B,-7.252,72.458,2022-02-10,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.458,-7.252
229275,2022-02-10T16:51:55Z,B,-7.25,72.458,2022-02-10,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.458,-7.25
229275,2022-02-10T17:00:47Z,3,-7.251,72.449,2022-02-10,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.449,-7.251
229275,2022-02-10T17:43:19Z,A,-7.248,72.449,2022-02-10,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.449,-7.248
229275,2022-02-11T12:33:58Z,0,-7.587,74.607,2022-02-11,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.607,-7.587
229275,2022-02-11T13:13:01Z,B,-7.6,74.631,2022-02-11,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.631,-7.6
229275,2022-02-11T13:24:11Z,3,-7.638,74.659,2022-02-11,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.659,-7.638
229275,2022-02-11T14:06:46Z,1,-7.653,74.63,2022-02-11,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.63,-7.653
229275,2022-02-11T14:47:45Z,0,-7.676,74.631,2022-02-11,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.631,-7.676
229275,2022-02-11T14:52:05Z,1,-7.677,74.638,2022-02-11,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.638,-7.677
229275,2022-02-11T15:43:33Z,B,-7.688,74.619,2022-02-11,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.619,-7.688
229275,2022-02-11T16:27:33Z,B,-7.682,74.62,2022-02-11,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.62,-7.682
229275,2022-02-11T16:51:30Z,2,-7.685,74.62,2022-02-11,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.62,-7.685
229275,2022-02-11T17:21:09Z,2,-7.687,74.624,2022-02-11,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.624,-7.687
229275,2022-02-12T00:57:16Z,0,-7.633,74.615,2022-02-12,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.615,-7.633
229275,2022-02-12T01:10:45Z,3,-7.648,74.547,2022-02-12,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.547,-7.648
229275,2022-02-12T01:55:11Z,0,-7.641,74.593,2022-02-12,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.593,-7.641
229275,2022-02-12T02:39:02Z,0,-7.429,74.68,2022-02-12,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.68,-7.429
229275,2022-02-12T03:35:52Z,0,-7.315,74.664,2022-02-12,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.664,-7.315
229275,2022-02-12T04:00:27Z,A,-7.286,74.62,2022-02-12,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.62,-7.286
229275,2022-02-12T04:33:07Z,0,-7.251,74.428,2022-02-12,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.428,-7.251
229275,2022-02-12T05:18:54Z,B,-7.267,74.599,2022-02-12,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.599,-7.267
229275,2022-02-12T05:36:56Z,1,-7.245,74.57,2022-02-12,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.57,-7.245
229275,2022-02-13T00:34:48Z,1,-3.137,90.673,2022-02-13,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,73.117,-7.065
229275,2022-02-13T00:57:28Z,0,-7.054,73.103,2022-02-13,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,73.103,-7.054
229275,2022-02-13T01:29:58Z,A,-7.053,73.023,2022-02-13,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,73.023,-7.053
229275,2022-02-13T01:52:12Z,2,-7.066,73.006,2022-02-13,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,73.006,-7.066
229275,2022-02-13T02:07:17Z,1,-7.037,72.987,2022-02-13,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.987,-7.037
229275,2022-02-13T03:12:58Z,1,-7.207,72.823,2022-02-13,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.823,-7.207
229275,2022-02-13T03:24:57Z,1,-7.22,72.732,2022-02-13,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.732,-7.22
229275,2022-02-13T03:51:05Z,B,-7.243,72.726,2022-02-13,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.726,-7.243
229275,2022-02-13T04:11:01Z,1,-7.266,72.553,2022-02-13,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.553,-7.266
229275,2022-02-13T04:49:54Z,A,-7.292,72.526,2022-02-13,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.526,-7.292
229275,2022-02-13T05:24:41Z,1,-7.293,72.488,2022-02-13,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.488,-7.293
229275,2022-02-13T05:47:46Z,2,-7.276,72.483,2022-02-13,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.483,-7.276
229275,2022-02-13T11:26:15Z,A,-7.18,72.431,2022-02-13,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.431,-7.18
229275,2022-02-14T12:39:45Z,1,-6.901,72.628,2022-02-14,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.628,-6.901
229275,2022-02-14T13:35:56Z,B,-6.952,72.614,2022-02-14,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.614,-6.952
229275,2022-02-14T14:13:26Z,B,-7.092,72.546,2022-02-14,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.546,-7.092
229275,2022-02-14T15:15:07Z,A,-7.226,72.42,2022-02-14,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.42,-7.226
229275,2022-02-14T15:55:17Z,0,-7.23,72.424,2022-02-14,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.424,-7.23
229275,2022-02-14T16:24:27Z,3,-7.227,72.413,2022-02-14,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.413,-7.227
229275,2022-02-14T17:53:28Z,B,-7.271,72.397,2022-02-14,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.397,-7.271
229275,2022-02-14T18:00:03Z,B,-7.272,72.396,2022-02-14,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.396,-7.272
229275,2022-02-15T12:10:55Z,B,-7.138,72.665,2022-02-15,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.665,-7.138
229275,2022-02-15T13:41:23Z,0,-7.04,72.636,2022-02-15,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.636,-7.04
229275,2022-02-15T13:55:13Z,A,-7.143,72.566,2022-02-15,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.566,-7.143
229275,2022-02-15T14:02:41Z,0,-7.136,72.573,2022-02-15,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.573,-7.136
229275,2022-02-15T14:51:38Z,1,-7.233,72.481,2022-02-15,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.481,-7.233
229275,2022-02-15T15:43:47Z,2,-7.242,72.458,2022-02-15,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.458,-7.242
229275,2022-02-15T16:30:43Z,0,-7.269,72.457,2022-02-15,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.457,-7.269
229275,2022-02-15T16:49:09Z,A,-7.241,72.459,2022-02-15,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.459,-7.241
229275,2022-02-15T17:39:52Z,3,-7.245,72.45,2022-02-15,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.45,-7.245
229275,2022-02-15T17:42:10Z,3,-7.245,72.454,2022-02-15,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.454,-7.245
229275,2022-02-16T01:10:19Z,A,-7.398,72.614,2022-02-16,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.614,-7.398
229275,2022-02-16T01:46:26Z,A,-7.032,72.597,2022-02-16,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.597,-7.032
229275,2022-02-16T02:14:07Z,1,-6.907,72.72,2022-02-16,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.72,-6.907
229275,2022-02-16T02:54:37Z,1,-6.709,72.71,2022-02-16,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.71,-6.709
229275,2022-02-16T03:03:50Z,B,-6.702,72.7,2022-02-16,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.7,-6.702
229275,2022-02-16T03:35:57Z,0,-6.489,72.833,2022-02-16,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.833,-6.489
229275,2022-02-16T03:50:46Z,B,-6.501,72.87,2022-02-16,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.87,-6.501
229275,2022-02-16T04:47:07Z,0,-6.353,73.009,2022-02-16,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,73.009,-6.353
229275,2022-02-16T05:33:46Z,B,-6.239,73.029,2022-02-16,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,73.029,-6.239
229275,2022-02-16T06:25:22Z,B,-6.119,73.084,2022-02-16,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,73.084,-6.119
229275,2022-02-17T00:04:30Z,B,-6.379,73.01,2022-02-17,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,73.01,-6.379
229275,2022-02-17T01:31:29Z,A,-10.012,55.001,2022-02-17,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.184,-6.249
229275,2022-02-17T01:43:11Z,1,-6.24,74.26,2022-02-17,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.26,-6.24
229275,2022-02-17T02:35:31Z,0,-6.284,74.203,2022-02-17,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.203,-6.284
229275,2022-02-17T03:12:11Z,1,-6.295,74.193,2022-02-17,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.193,-6.295
229275,2022-02-17T04:27:42Z,1,-6.296,74.165,2022-02-17,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.165,-6.296
229275,2022-02-17T04:45:17Z,0,-6.317,74.203,2022-02-17,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.203,-6.317
229275,2022-02-17T05:14:47Z,A,-6.332,74.306,2022-02-17,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.306,-6.332
229275,2022-02-17T11:49:38Z,B,-6.429,74.224,2022-02-17,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.224,-6.429
229275,2022-02-18T11:35:51Z,B,-7.018,73.92,2022-02-18,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,73.92,-7.018
229275,2022-02-18T13:10:42Z,1,-7.348,73.015,2022-02-18,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,73.015,-7.348
229275,2022-02-18T13:33:24Z,B,-7.386,72.985,2022-02-18,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.985,-7.386
229275,2022-02-18T15:07:21Z,2,-7.376,72.491,2022-02-18,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.491,-7.376
229275,2022-02-18T15:15:31Z,3,-7.379,72.483,2022-02-18,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.483,-7.379
229275,2022-02-18T16:37:24Z,2,-7.38,72.471,2022-02-18,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.471,-7.38
229275,2022-02-18T17:06:25Z,3,-7.378,72.478,2022-02-18,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.478,-7.378
229275,2022-02-18T18:18:14Z,2,-7.38,72.482,2022-02-18,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.482,-7.38
229275,2022-02-19T12:55:09Z,2,-7.272,72.472,2022-02-19,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.472,-7.272
229275,2022-02-19T13:13:29Z,B,-7.27,72.457,2022-02-19,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.457,-7.27
229275,2022-02-19T14:51:19Z,2,-7.271,72.472,2022-02-19,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.472,-7.271
229275,2022-02-19T14:54:50Z,3,-7.272,72.468,2022-02-19,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.468,-7.272
229275,2022-02-19T16:18:54Z,3,-7.273,72.464,2022-02-19,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.464,-7.273
229275,2022-02-19T16:57:05Z,A,-7.274,72.458,2022-02-19,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.458,-7.274
229275,2022-02-19T17:05:49Z,B,-7.281,72.452,2022-02-19,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.452,-7.281
229275,2022-02-19T17:59:57Z,B,-7.277,72.466,2022-02-19,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.466,-7.277
229275,2022-02-20T00:10:56Z,3,-7.273,72.466,2022-02-20,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.466,-7.273
229275,2022-02-20T00:44:31Z,3,-7.273,72.464,2022-02-20,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.464,-7.273
229275,2022-02-20T01:50:16Z,1,-7.135,72.661,2022-02-20,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.661,-7.135
229275,2022-02-20T01:54:09Z,0,-7.117,72.692,2022-02-20,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.692,-7.117
229275,2022-02-20T02:06:56Z,0,-7.065,72.756,2022-02-20,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,72.756,-7.065
229275,2022-02-20T03:22:21Z,B,-7.065,73.134,2022-02-20,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,73.134,-7.065
229275,2022-02-20T03:41:53Z,B,-6.832,73.15,2022-02-20,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,73.15,-6.832
229275,2022-02-20T05:04:12Z,0,-6.613,73.642,2022-02-20,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,73.642,-6.613
229275,2022-02-20T05:40:47Z,0,-6.585,73.859,2022-02-20,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,73.859,-6.585
229275,2022-02-21T01:19:19Z,0,-6.61,74.249,2022-02-21,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.249,-6.61
229275,2022-02-21T01:59:43Z,1,-6.551,74.217,2022-02-21,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.217,-6.551
229275,2022-02-21T03:02:38Z,B,-6.497,74.277,2022-02-21,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.277,-6.497
229275,2022-02-21T03:35:38Z,B,-6.496,74.522,2022-02-21,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.522,-6.496
229275,2022-02-21T04:43:23Z,1,-6.512,74.285,2022-02-21,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.285,-6.512
229275,2022-02-21T05:34:15Z,1,-6.518,74.318,2022-02-21,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,74.318,-6.518
229275,2022-02-22T16:58:30Z,B,-6.958,73.892,2022-02-22,2022,GY02216,1,-7.247698,72.45145,RFB,Immature Basic 1,2022-02-10T06:07:00Z,2022-02-23T14:51:37Z,73.892,-6.958
229276,2022-02-10T12:05:55Z,2,-7.225,72.418,2022-02-10,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,72.418,-7.225
229276,2022-02-10T13:03:49Z,0,-7.23,72.44,2022-02-10,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,72.44,-7.23
229276,2022-02-10T13:37:06Z,B,-7.228,72.441,2022-02-10,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,72.441,-7.228
229276,2022-02-10T14:41:39Z,B,-7.229,72.417,2022-02-10,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,72.417,-7.229
229276,2022-02-10T15:01:35Z,3,-7.225,72.42,2022-02-10,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,72.42,-7.225
229276,2022-02-10T15:16:15Z,3,-7.226,72.42,2022-02-10,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,72.42,-7.226
229276,2022-02-10T16:04:56Z,3,-7.225,72.421,2022-02-10,2022,GY02215,1,-7.250352,72.451638,RFB,Immature Basic 2,2022-02-10T05:18:00Z,2022-02-26T17:13:26Z,72.421,-7.225
